biblioteca,departamento,nro_registro,domicilio,localidad,provincia,lat,long
Bib.Pop. María Perrisol,Constitucion,0468,San Martín 851 ,Villa Constitución,Santa Fe,-33.22545,-60.332333
Asoc.Bib.Pop. Domingo G. Silva,Garay,3957,Fray Antonio Rossi 488 ,Santa Rosa de Calchines,Santa Fe,-31.416668,-60.333332
Bib.Pop. Manuel Lainez,Garay,1749,Teófilo Madrejón  ,Cayasta,Santa Fe,-31.200467,-60.161467
Bib.Pop. Casa de la Cultura,Gral Lopez,3426,9 de Julio 259 ,Teodelina,Santa Fe,-34.18815,-61.528083
Bib. Pop. D. F. Sarmiento,Gral Lopez,3447,Calle 14 556 ,Godeken,Santa Fe,-33.402183,-61.84395
Bib.Pop. Mariano Moreno,Gral Lopez,3029,Av.Hughes y Rivadavia-Ex-Est.Ferrocarril  ex Estación Ferrocarril,Hughes,Santa Fe,-33.7992,-61.336733
Bib. Pop.  D. F. Sarmiento,Gral Lopez,2945,Rivadavia 488 ,Amenabar,Santa Fe,-34.131097,-62.422607
Bib.Pop. Constancio C.Vigil,Gral Lopez,2840,Belgrano 901/903  ,Wheelwright,Santa Fe,-33.790983,-61.213633
Bib. Pop. Mariano Moreno,Gral Lopez,2472,6 424 ,María Teresa,Santa Fe,-34.005201,-61.902026
Bib.Pop. Bernardino Rivadavia,Gral Lopez,2182,Primera Junta 450 ,Santa Teresa,Santa Fe,-33.438,-60.7907
Bib.Pop. Bernardino Rivadavia,Gral Lopez,2276,Mariano Castex 541 ,Maggiolo,Santa Fe,-33.720933,-62.244717
Bib. Pop. Brig.Gral. E .López,Gral Lopez,1994,Intendente Ferrari 480 ,Rufino,Santa Fe,-34.265367,-62.717733
Bib.Pop. Alberto Chovet,Gral Lopez,1952,Sarmiento 396 ,Chovet,Santa Fe,-33.601967,-61.607883
Bib.Pop. D.F.Sarmiento,Gral Lopez,1582,Calle 52 Nº 46  ,Villa Cañas,Santa Fe,-34.000867,-61.601
Bib.Pop. D.F.Sarmiento,Gral Lopez,1724,Belgrano 1000 ,Elortondo,Santa Fe,-33.701183,-61.6161
Bib.Pop. D.F.Sarmiento,Gral Lopez,1472,Lisandro de La Torre 424  ,Sancti Spiritu,Santa Fe,-34.007883,-62.23895
Bib.Pop. D.F.Sarmiento,Gral Lopez,1319,Belgrano 558  ,Carmen,Santa Fe,-33.730083,-61.760183
Bib.Pop. Mun. José Ingenieros,Gral Lopez,1175,Santa Fé 159 ,Rufino,Santa Fe,-34.263083,-62.713783
Bib.Pop. Manuel Lainez,Gral Lopez,1024,Urquiza 346 ,Wheelwright,Santa Fe,-33.791217,-61.21225
Bib.Pop. Bernardino Rivadavia,Gral Lopez,0488,Laprida 75 ,Melincué,Santa Fe,-33.65795,-61.4531
Bib.Pop. Juan Bautista Alberdi,Gral Lopez,0491,Mitre 855 ,Venado Tuerto,Santa Fe,-33.74955,-61.964883
Bib.Pop. Nosotros,Gral Lopez,0419,San Martin 1148 ,Firmat,Santa Fe,-33.459483,-61.485633
Bib.Pop. Florentino Ameghino,Gral Lopez,0469,Juan B. Justo 42  ,Venado Tuerto,Santa Fe,-33.751833,-61.959983
Bib.Pop. Padre Walter Castellini,Gral Lopez,4400,Maipu 251 ,Murphy,Santa Fe,-33.6435309821772,-61.857304258848515
Bib. Pop. Sueños de Papel,Gral Lopez,4431,Rivadavia 781 ,Cañada del Ucle,Santa Fe,-33.409559,-61.607033
Bib.Pop. Julio Migno de Guadalupe Norte,Gral Obligado,4167,Calle 19 887 ,Guadalupe Norte,Santa Fe,-28.940683,-59.562717
15 de junio Biblioteca Popular,Gral Obligado,4154,Santa Fe s/n  ,Las Garzas,Santa Fe,-28.846533,-59.500083
Bib.Pop. Mercedes de Longhi,Gral Obligado,4060,25 de Mayo y Uruguay  Centro,Villa Ana,Santa Fe,-28.492033,-59.612267
Bib. Pop. Ernesto Sábato,Gral Obligado,3812,Gral. Manuel Belgrano S/N  ,Ingeniero Chanourdie,Santa Fe,-28.759783,-59.576733
Bib.Pop. Padre Jorge Capello,Gral Obligado,3741,Fray Mamerto Esquiú 1256 ,Villa Ocampo,Santa Fe,-28.4894,-59.35585
Bib.Esc.Pop. Laura Roldan,Gral Obligado,3603,Director Aníbal Vera s/n  ,Berna,Santa Fe,-29.274803,-59.846016
Bib.Pop. José Manuel Estrada,Gral Obligado,2867,Calle 8 y 19  ,Las Toscas,Santa Fe,-28.354167,-59.259817
Bib.Pop. Mariano Moreno,Gral Obligado,2642,Calle 7 854 ,Avellaneda,Santa Fe,-29.115917,-59.6539
Bib.Pop. Mariano Moreno,Gral Obligado,2012,25 de Mayo S/N ,Villa Ana,Santa Fe,-28.492698,-59.611596
Bib.Pop.Mun. Gral. Obligado,Gral Obligado,1014,9 de Julio 750 ,Reconquista,Santa Fe,-29.144633,-59.647417
Bib.Pop. Del Centro Soc.Cosmopolita,Gral Obligado,0426,Urquiza 2114 ,Malabrigo,Santa Fe,-29.342112336562085,-59.96846244752827
Bib.Pop. Fortín Arenales,Gral Obligado,4360,Bartolomé Mitre s/n  Zona Urbana,Lanteri,Santa Fe,-28.841,-59.63865
Bib. Pop. Manuel Belgrano,Iriondo,4070,Mariano Moreno  ,Serodino,Santa Fe,-32.60655,-60.949967
Bib. Pop. Caja de Créditos Correa,Iriondo,3936,24 de septiembre 1115 ,Correa,Santa Fe,-32.8477,-61.252933
Bib.Pop. José Pedroni,Iriondo,3817,Mitre 536 ,Oliveros,Santa Fe,-32.574117,-60.852667
Bib.Esc. Pop. Constancio C. Vigil,Iriondo,2913,Libertad y 20 de Junio  ,Villa Eloisa,Santa Fe,-32.961346,-61.551355
Bib.Pop. D.F.Sarmiento,Iriondo,2831,Rivadavia 449 ,Cañada de Gómez,Santa Fe,-32.818867,-61.387867
Bib.Pop. Alfonsina Storni,Iriondo,2883,Camino de la Posta 340 ,Bustinza,Santa Fe,-32.738183,-61.288567
Bib.Pop. Pablo A. Pizzurno,Iriondo,2178,Avda. Centenario 576 ,Carrizales-Clarke,Santa Fe,-32.509117,-61.027567
Bib.Pop. Pablo A. Pizzurno,Iriondo,2208,San Martín 479 ,Bustinza,Santa Fe,-32.736583,-61.291017
Bib.Pop.Inf. Pablo A. Pizzurno,Iriondo,1145,Irigoyen 272  ,Cañada de Gómez,Santa Fe,-32.81825,-61.39425
Bib.Pop. D.F.Sarmiento,Iriondo,0973,9 de Julio 1121 ,Totoras,Santa Fe,-32.584367,-61.169067
Bib.Pop. Pablo A. Pizzurno,Iriondo,1041,Meyer y Av.La Plata  ,Carcarañá,Santa Fe,-32.859983,-61.147717
Bib.Pop. Bernardino Rivadavia,Iriondo,0414,Moreno 232 Centro,Cañada de Gómez,Santa Fe,-32.818467,-61.396
Bib. Pop. Walter Gunziger,Las Colonias,4206,Boulevard San Martín s/n  ,Matilde,Santa Fe,-32.972221,-60.684032
Bib. Pop. Mariano Moreno,Las Colonias,3978,Belgrano 467 ,San Jerónimo Norte,Santa Fe,-31.553283,-61.07835
Bib.Pop. Domingo Faustino Sarmiento,Las Colonias,2811,Av. De las Américas 447 ,Santo Domingo,Santa Fe,-31.12,-60.88705
Bib.Pop. de Pilar,Las Colonias,3873,Lehmann 1341 ,Pilar,Santa Fe,-31.441683,-61.260917
Bib.Pop. Dr. Ricardo D. G. Alcacer,Las Colonias,2885,Jacinto L.Arauz 340 ,Elisa,Santa Fe,-30.698433,-61.047217
Bib.Pop. Juan Bautista Alberdi,Las Colonias,2207,Zona Rural Oeste  ,Humboldt,Santa Fe,-31.25,-61.483334
Bib.Pop. D.F.Sarmiento,Las Colonias,2110,José Hernández 1413 ,Sarmiento,Santa Fe,-31.058783,-61.1667
Bib.Pop. Beck Herzog,Las Colonias,0945,Av.San Martín 1638 ,Humboldt,Santa Fe,-31.399983,-61.081933
Bib.Pop. Centro Rivadavia,Las Colonias,0461,Wuthrich 27 ,San Carlos Centro,Santa Fe,-31.72605,-61.090583
Bib.Pop. Gottfried Keller,Las Colonias,0462,San Martín 559 ,San Carlos Sud,Santa Fe,-31.756633,-61.100283
Bib. Pop. Mariano Moreno,Las Colonias,1144,Rivadavia 2062 ,Franck,Santa Fe,-31.587183,-60.937817
Bib.Pop.María Emilia Divo,Las Colonias,4226,J.M. Estrada s/n  ,Progreso,Santa Fe,-31.143967,-60.989167
Bib.Pop. Eduardo de Sa Pereira,Las Colonias,4234,Santa Rosa 720 .,Sa Pereira,Santa Fe,-31.570583,-61.379367
Bib.Pop. Nuevo Torino,Las Colonias,4298,M. Moreno s/n  ,Nuevo Torino,Santa Fe,-31.34595,-61.23675
"Bib. Pop. ""José Hernández""",Las Colonias,4381,San Martín y San Roque  ,Las Tunas,Santa Fe,-31.57191352982942,-60.99567575623981
Bib. Pop. y Pub. George Baud,Las Colonias,4377,Rivadavia 347 ,San Carlos Norte,Santa Fe,-31.671874,-61.076075
"Bib. Pop. ""Ángela Peralta Pino""",Las Colonias,4379,Nuestra Sra. de los Dolores 695 ,Providencia,Santa Fe,-30.983715766564174, -61.01915597166158
Asoc.Civ.Bib.Pop. Raíces y Alas,Rosario,4191,Av. Abanderado Grandoli 3677 General San Martín,Rosario,Santa Fe,-32.98535,-60.6282
Bib.Pop. Constancio C. Vigil,Rosario,2690,Alem 3078 ,Rosario,Santa Fe,-32.974876,-60.634980
Bib. Pop. Pocho Lepratti,Rosario,4114,Chacabuco 3085 ,Rosario,Santa Fe,-32.972783,-60.6281
Bib. Pop. Gastón Gori,Rosario,4082,Juan José Paso 7990 Fisherton,Rosario,Santa Fe,-32.9208,-60.734833
Bib.Pop. Casa de Luxemburgo,Rosario,3980,Pasco 4624 Bella Vista,Rosario,Santa Fe,-32.950933,-60.68965
Bib. Pop. Primera Ambiental y Ecológica de Rosario,Rosario,3971,Regimiento XI 195 ,Rosario,Santa Fe,-32.998333,-60.63425
"Centro Educación, Comunicación y Bib. Pop.Cachilo",Rosario,3907,Virasoro 5606 ,Rosario,Santa Fe,-32.9613,-60.6991
Bib. Pop. José Pedroni,Rosario,3923,Bgdier. Estanislao López 505 ,Soldini,Santa Fe,-33.01575,-60.753417
Bib. Pop. Amor a la patria,Rosario,3892,Tucumán 10 ,Uranga,Santa Fe,-33.261583,-60.705483
Bib.Pop. El buen saber,Rosario,3898,San Martin S/N  ,Coronel Domínguez,Santa Fe,-33.186233,-60.720967
Bib.Pop. Roberto Fontanarrosa,Rosario,3869,Esteco 778 Parque Casas,Rosario,Santa Fe,-32.907345,-60.69669
Bib. Pop. La Florida,Rosario,3528,Mina Clavero 885 ,Rosario,Santa Fe,-32.883933,-60.696933
Bib.Pop. Alfonsina Storni,Rosario,3199,Ovidio Lagos 367 ,Rosario,Santa Fe,-32.937233,-60.660233
Bib.Pop. Mariano Moreno,Rosario,3006,J.J.Paso 2490 Empalme Graneros,Rosario,Santa Fe,-32.9196,-60.691033
Bib.Pop. Alvaro Flores Estrada - Ctro Asturiano,Rosario,2876,San Luis 644 ,Rosario,Santa Fe,-32.950117,-60.6325
Bib. Pop. Mun. Arg. Dr. Juan Alvarez,Rosario,2449,Pte.Roca 731 ,Rosario,Santa Fe,-32.944417,-60.644867
Bib.Pop. Solidaridad social,Rosario,2237,Paraguay 2545 ,Rosario,Santa Fe,-32.965983,-60.648867
Bib.Pop. Dr. A. Franzini Herrera,Rosario,2094,La Paz 2927 Parque,Rosario,Santa Fe,-32.959733,-60.6676
Bib.Pop.Inf. Mitre,Rosario,1989,Ayacucho 1728  ,Rosario,Santa Fe,-32.9597,-60.629733
Bib.Pop. Juan Bautista Alberdi,Rosario,2004,Zelaya 2089 Alberdi,Rosario,Santa Fe,-32.894183,-60.696367
Bib.Pop. Homero,Rosario,2005,Velez Sarfield 902 Las Malvinas,Rosario,Santa Fe,-32.924933,-60.676817
Bib.Pop.Inf. 25 de Mayo,Rosario,1265,Nicolás N.Alvarez 781 ,Alvarez,Santa Fe,-33.12855,-60.804817
Bib.Pop. Amor al estudio,Rosario,0982,Junin 1680 ,Rosario,Santa Fe,-32.92685,-60.687333
Bib.Pop.Pub. Aristóbulo del Valle,Rosario,1093,Pasaje Zinni 5349 ,Rosario,Santa Fe,-32.998717,-60.628467
Bib.Pop. Estímulo al estudio,Rosario,0483,Av.Alberdi 1030 ,Rosario,Santa Fe,-32.91595,-60.685
Bib.Pop. Mariano Moreno,Rosario,0416,Eleuterio Varela 565  ,Coronel Bogado,Santa Fe,-33.31495,-60.60115
Bib.Pop. Bernardino Rivadavia,Rosario,0430,Belgrano 514  ,Arroyo Seco,Santa Fe,-33.157933,-60.511067
Bib.Pop. Escuela de la A.de Muj.de Ros.,Rosario,0440,Buenos Aires 1290  ,Rosario,Santa Fe,-32.953633,-60.634333
Bib.Pop.Ped.Inf. Eudoro Díaz,Rosario,0442,Santa Fe 917 ,Rosario,Santa Fe,-32.940616,-60.6627
Bib.Pop. Carlos Guido Spano,Rosario,0470,Bv.San Martín 461  ,Alvarez,Santa Fe,-33.129633,-60.800683
Bib. Pop. Nº 1800 José Malet,Rosario,1800,Bulevar Centenario 402 ,Acebal,Santa Fe,-33.2404,-60.834116
Bib.Pop.Julio Migno de Ibarlucea,Rosario,4220,San Martín 1078 Centro,Ibarlucea,Santa Fe,-32.85235,-60.7863
Bib. Pop. para el Desarrollo Social,Rosario,4257,Marco Polo 331 Magnano,Rosario,Santa Fe,-33.010633,-60.63925
Bib. Pop. BANATECA,Rosario,4406,Pasaje Independencia 4298 Villa Banana,Rosario,Santa Fe,-32.96006788035642,-60.68812702221468
Asoc.Civ.Bib.Pop. Miguel Angel Sosa,San Cristobal,3911,25 de mayo 652 ,Arrufo,Santa Fe,-30.2333,-61.730917
Bib.Pop. José Hernández,San Cristobal,3820,Mauricio Stucky 339 ,Ambrosetti,Santa Fe,-30.017783,-61.5765
Club Union Cultural y Deportivo y Bib. Pop.,San Cristobal,2655,Urquiza 43 ,San Guillermo,Santa Fe,-30.35945,-61.9181
Bib.Pop. Juan Bautista Alberdi,San Cristobal,2187,Mitre y Zibechi  ,Hersilia,Santa Fe,-30.004233,-61.836467
Bib.Pop. D.F. Sarmiento,San Cristobal,1924,Mariano Moreno y 25 de Mayo  ,Suardi,Santa Fe,-30.5332,-61.960033
Bib.Pop.  Alas,San Cristobal,3948,Falucho 572 ,Villa Trinidad,Santa Fe,-30.213217,-61.879267
Bib.Pop.D.F.Sarmiento,San Cristobal,0413,Av. de Mayo 238 ,Ceres,Santa Fe,-29.880533,-61.944017
Bib.Pop. Barón Hirsch,San Cristobal,0427,Moreno 243 ,Moisés Ville,Santa Fe,-30.715233,-61.469783
Bib.Pop. San Martín,San Cristobal,0460,Alvear 646 ,San Cristóbal,Santa Fe,-30.31085,-61.23295
Bib. Pop. Teresa de Calcuta,San Cristobal,4321,Irico Pussetto 457 ,Colonia Bossi,Santa Fe,-30.667534,-61.78792
Biblioteca Popular Gaston Bianchi,San Cristobal,4397,Santa Rosa de Lima 401 ,Colonia Rosa,Santa Fe,-30.29953966349239,-61.984466431987016
Bib.Pop. Julio Migno,San Javier,4038,Independencia 1757 ,San Javier,Santa Fe,-30.581283,-59.929767
Bib.Pop. Compartir,San Javier,4157,Ruta Provincial 87s-Mza.0010  ,Colonia Durán,Santa Fe,-30.583191,-59.949638
Bib.Pop. Despertar,San Javier,3155,Brigadier López 1793 ,Romang,Santa Fe,-29.49705,-59.754733
Bib. Pop. De Barrancas Dr. Fernando Ramirez,San Jeronimo,0906,Alem 714 ,Barrancas,Santa Fe,-32.233583,-60.983033
Bib.Pop. Dr. Pedro S. Alcacer,San Jeronimo,0476,Salta 661 ,Maciel,Santa Fe,-32.4568,-60.89315
Bib.Pop. Coronel José Rodríguez,San Jeronimo,0417,España  1815  ,Coronda,Santa Fe,-31.974183,-60.915533
Bib.Pop. Dr. Andrés Egaña,San Jeronimo,0420,Rivadavia 791 ,Galvez,Santa Fe,-32.02985,-61.21895
Bib.Pop. Rivadavia,San Jeronimo,0466,San Martín y Chavarri  ,San Genaro Norte,Santa Fe,-32.363467,-61.34175
Bib.Pop. del Bicentenario,San Jeronimo,4282,Avda. Buenos Aires 700 ,Díaz,Santa Fe,-32.37075,-61.086517
bib. Pop. Centeno,San Jeronimo,4412,Boulevard Centeno 1319  ,Centeno,Santa Fe,-32.2970828605807,-61.41054519594157
Bib. Pop. Luis Landriscina,San Justo,4068,Santa Fe 278 ,La Criolla,Santa Fe,-30.22505,-60.3658
Bib.Esc.Pop. San Martín Norte (Escuela de la Familia Agrícola N,San Justo,3977,Pública  ,San Martín Norte,Santa Fe,-30.346,-60.305133
Bib.Pop. Estanislao Zeballos,San Justo,0925,Estanislao Zeballos 165 ,Gobernador Crespo,Santa Fe,-30.359583,-60.403283
Bib.Pop. Mariano Moreno,San Justo,0991,Gral. Urquiza 2441  ,San Justo,Santa Fe,-30.789667,-60.5896
Bib. Pop. Miguel A. Fabellotti,San Justo,4353,Independencia 250 ,Videla,Santa Fe,-30.944433,-60.652724
Bib.Pop. San Martín,Robles,1361,España  59  ,Estación Beltran,Santiago del Estero,-27.829512,-64.061714
Bib. Pop. El Algarrobal,Robles,4328,Manzana 10 Casa 10  Aión N° 3,Colonia El Simbolar,Santiago del Estero,-27.652012,-64.191699
Bib.Pop. Alfonsina Storni,Ushuaia,3422,Chubut y O.del Sur  Latinoamericano,Ushuaia,Tierra del Fuego,-54.820133,-68.3472
Bib.Pop. D.F.Sarmiento,Ushuaia,1180,San Martín 1589 ,Ushuaia,Tierra del Fuego,-54.80958020051553,-68.31978028730022
Bib. Pop. Leonor María Piñeiro,Rio Grande,4150,José Romero 3096 ,Río Grande,Tierra del Fuego,-53.77055,-67.738
Bib.Pop. Malvinas argentinas,Rio Grande,3540,Co.Jeujepen y Av.de los Shelknam 415 ,Tolhuin,Tierra del Fuego,-54.510133,-67.196733
Bib.Pop. Infanto Juvenil,Rio Grande,3239,Pioneros Fueguinos 880 ,Río Grande,Tierra del Fuego,-53.765033,-67.725917
Bib.Pop. Eduardo Schmidt (h,Rio Grande,2597,Av. San Martín 438 ,Río Grande,Tierra del Fuego,-53.787183,-67.699633
Asoc.Civ. Nuestra Biblioteca Popular,Rio Grande,3951,Patagonia 470 Chacra II,Río Grande,Tierra del Fuego,-53.77305,-67.7274
Bib.Pop.Anahi Lazzaroni,Islas Malvinas,4433,Independencia N°1125  Bahia Golondrina,Ushuaia,Tierra del Fuego,-54.827728,-68.337631
Bib.Pop. El saber ciudadano,Capital,4050,Ayacucho 3000 Parodi,San Miguel de Tucumán,Tucumán,-26.869967,-65.219817
Bib.Pop. Gral. Belgrano,Capital,2130,25 de Mayo 1358 ,San Miguel de Tucumán,Tucumán,-26.812433,-65.200317
Bib.Pop. Miguel Lillo,Capital,1489,Alvarez Thomas  Villa Muñecas,San Miguel de Tucumán,Tucumán,-26.79005,-65.23565
Bib.Pop. Alberdi,Capital,0644,9 de Julio 162 ,San Miguel de Tucumán,Tucumán,-26.833333,-65.205533
Bib.Pop. A. M. Garmendia de Frías,Capital,0645,Las Heras 25  ,San Miguel de Tucumán,Tucumán,-26.831883,-65.20195
BIb. Pop. Osvaldo Bayer,Capital,4333,Don Bosco 2955 Villa Luján,Tucumán,Tucumán,-26.816733,-65.251516
BP Patria Grande,Capital,4386,Avda. Independencia 1698 ,San Miguel de Tucuman,Tucumán,-26.845480,-65.224079
Bib.Pop. Leopoldo Lugones,Cruz Alta,3539,Santa María de Oro y Pje. Juan XXIII  ,Colombres,Tucumán,-26.9,-65.099998
Bib.Pop. Juan Pablo II,Cruz Alta,3119,Avda. Eudoro Araoz (CIC)  La Villa,La Florida,Tucumán,-26.819487,-65.095144
Bib.Pop. Belgrano,Juan Bautista Alberdi,0652,Av.Miguel M.Campero 277 ,Juan Bautista Alberdi,Tucumán,-27.585183,-65.618917
Bib.Pop. Padre Saravia,Leales,3532,Chilcal - Condor Huasi S/N  ,Leales,Tucumán,-27.193927,-65.310293
Bib.Pop. Isauro y A. Arancibia,Monteros,3116,Las Piedras 853 Barrio Belgrano,Monteros,Tucumán,-27.174067,-65.512517
Bib. Pop. Obrera M.Luisa Bufo de Ferro,Monteros,2418,Crisostomo Alvarez 227 ,Monteros,Tucumán,-27.16885,-65.498117
Bib.Pop. Carlos N. Vergara,Monteros,1799,Inmaculada Concepción 77 ,Río Seco,Tucumán,-27.26965,-65.557633
Bib.Pop. Bartolomé Mitre,Monteros,0642,Lamadrid 10/20  ,Monteros,Tucumán,-27.165333,-65.498167
Bib.Pop. Santa Lucía,Monteros,4303,Marcos Avellaneda s/n  ,Santa Lucía,Tucumán,-27.094133,-65.5348
Bib.Pop. Alfonsina Storni Los Sarmientos,Rio Chico,3077,Sarmiento  ,Los Sarmientos,Tucumán,-27.41495,-65.691283
Bib.Pop. Ricardo Rojas,Rio Chico,0634,J. B. Alberdi 1021 ,Aguilares,Tucumán,-27.434533,-65.616183
Bib.Pop. Amado Juarez,Tafi Del Valle,3291,San Martín S/N (a 10 mts. de Plaza San Martín al Oeste)  La Plaza,Amaicha del Valle,Tucumán,-26.946846,-65.285706
Bib.Pop. Manuel Lizondo Borda,Tafi Viejo,2814,4 s/n  ,Villa M.Moreno-Las Talitas,Tucumán,-26.776849,-65.210210
Bib.Pop. La Randa,Yerba Buena,4158,Charcas 835 ,Yerba Buena,Tucumán,-26.82215,-65.3062
Asociación Vecinal Belisario Roldán,,1843,Gallardo 616,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,-34.631413,-58.525047
Bib. Pop. Mafalda,Bahía Blanca,4399,Chile 2385,Bahía Blanca,Buenos Aires,-38.742168778,-62.256700856
